Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031566,33.110527,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:02.020000,76.923077,37.033449,33.111709,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:03.020000,78.947368,37.035662,33.113131,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:04.020000,83.333333,37.038002,33.114554,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:05.020000,85.714286,37.040391,33.115964,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:06.020000,88.235294,37.042797,33.11737,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:07.020000,90.909091,37.045209,33.118779,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:08.020000,93.75,37.047623,33.120183,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:09.020000,96.774194,37.050037,33.121608,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:10.020000,100.0,37.052449,33.123047,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:11.020000,103.448276,37.054858,33.124507,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:12.020000,103.448276,37.057267,33.125978,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:13.020000,107.142857,37.059675,33.127463,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:14.020000,107.142857,37.06208,33.128968,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:15.020000,111.111111,37.064482,33.130494,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:16.020000,115.384615,37.066884,33.132031,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:17.020000,115.384615,37.069282,33.133599,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:18.020000,115.384615,37.07168,33.135167,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:19.020000,120.0,37.074077,33.136739,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:20.020000,120.0,37.076473,33.138329,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:21.020000,125.0,37.078866,33.139922,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:22.020000,130.434783,37.081255,33.141549,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:23.020000,130.434783,37.083641,33.143205,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:24.020000,136.363636,37.086026,33.144851,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:25.020000,136.363636,37.088408,33.14652,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:26.020000,142.857143,37.090786,33.148217,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:27.020000,150.0,37.093161,33.149946,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:28.020000,157.894737,37.095528,33.151701,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:29.020000,166.666667,37.097895,33.153471,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:30.020000,176.470588,37.100261,33.155238,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:31.020000,176.470588,37.102619,33.157021,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:32.020000,187.5,37.104976,33.158783,0.5833333333333333,21.11111111111111,80.0
0 days 00:00:33.020000,187.5,37.107333,33.160532,0.5833333333333333,21.11111111111111,80.0
